tube_fluid,shell_fluid,shell_diameter,tube_outer_diameter,tube_inner_diameter,tube_length,number_of_tubes,tube_pitch,baffle_spacing,number_of_baffles,tube_mass_flow_rate,shell_mass_flow_rate,tube_inlet_temp,tube_outlet_temp,shell_inlet_temp,shell_outlet_temp,tube_thermal_conductivity,heat_transfer_rate,heat_flux
glycol,oil,0.5091392138785162,0.0240390910017641,0.02028808202049837,3.2500802244913567,22,0.032919991090682214,0.18839273245419644,16,0.809548725144504,0.6205617112826984,461.6177091021478,442.4022677777463,337.8501975632516,366.49859464227745,205.0,12761.895737408566,2363.3634565742996
glycol,oil,0.5008527102693959,0.02521160412271274,0.021597008088581737,3.438347206386857,19,0.034917956646573794,0.10775859755303886,30,3.2246000446980814,1.2321251930817492,520.9262686388647,481.28026964739814,358.96307678935915,477.5433183221469,385.0,10816.745785625792,2090.465191152651
glycol,steam,0.5530710461399498,0.022056272373750258,0.01542710113184136,2.833447556298172,24,0.028681594122652816,0.15891957799058587,16,2.162163581750403,0.8422123858371571,474.70937475697446,469.5203795167795,341.8685758949795,357.7747371392123,385.0,6791.723208769029,1441.3570239723872
glycol,water,0.5045796276920483,0.02496414506569048,0.01878833419712577,3.007258771007984,25,0.03579608316555671,0.18043543396568776,15,2.7859568216888917,1.3175994677263114,375.98611202689955,367.66357001964155,334.7253025672636,344.82903708479114,385.0,7971.069246994067,1351.883298854045
steam,oil,0.5134704609305607,0.02247976455078788,0.016489240946980004,2.515339884504826,20,0.029621250003493894,0.22337039606038314,10,0.41638764933016503,0.5532874961930688,506.20109222833304,487.19052744594933,404.63194152691125,418.3255770949585,385.0,12880.438765132727,3625.4536187128515
glycol,oil,0.5011623187835703,0.026902412020618095,0.023705150044036224,2.500913718541236,22,0.035842243071854116,0.19874910489959585,11,0.6384593197300695,1.7524678796455577,417.88768920157503,399.7261749219113,319.89523241419914,327.4570669069422,385.0,8688.172734951855,1868.3832477013514
water,oil,0.5718314877469395,0.023747113240918605,0.019485656223465368,2.675162511417048,23,0.03340256678798056,0.20904444406903824,11,2.0409529393540824,1.972693447215814,549.6262096748259,522.0594527031298,365.9218700772725,422.69149873176474,16.0,32717.78456713848,7127.630649956151
glycol,steam,0.5863953841702751,0.027995614980649664,0.02415073674109174,3.460116359122594,21,0.03772909176786976,0.140755466977888,23,1.7849413407153183,0.7889621816893806,444.1698939234009,423.5070363852013,281.56305099918393,337.38092973889223,385.0,8733.26496263855,1366.5538602934537
glycol,glycol,0.582321301860845,0.02218698900794954,0.018604903408095983,3.3228999566688633,21,0.029260696671260883,0.19954120021110291,15,1.7734208047172424,2.455318622932743,372.6383524343264,366.2251597072931,297.89398183258663,302.52608509631597,385.0,11609.203112749967,2386.808676412091
glycol,oil,0.5161667300650477,0.02714691316597461,0.022530816749082534,3.065164844458831,24,0.040510875865123065,0.21440997756059743,13,2.732812109523634,2.6074274320237443,498.6308140761572,474.38942618683507,283.19042389095443,312.22710472574147,385.0,25213.2905140514,4018.7789971978564
oil,steam,0.568673560917212,0.02645379946646875,0.020379558587313468,3.009260704157726,20,0.03706424931543821,0.12410144248244176,23,2.6366037679803975,0.6888989714118443,517.8146937492799,503.7581989394324,423.1570027476531,479.3638992306459,385.0,2886.2998954370523,577.050357223219
steam,glycol,0.5605921994718117,0.02646891710820461,0.023316942245635023,3.337132505768197,20,0.033675201243666096,0.19481237326085582,16,0.580653325093392,1.611616015740088,462.4249485113989,434.59706114664925,374.3905099248626,382.7874372671015,205.0,31006.420595678508,5586.787339646987
oil,steam,0.5045716375871394,0.024862435840794114,0.019046797409041694,3.1711927045221673,20,0.03523413883893708,0.1347309366627139,22,1.0198346084352938,0.4721070848881666,531.5108762263806,525.0808330561806,405.20951660079885,419.72148599947246,385.0,5297.387843189269,1069.3394598878333
steam,oil,0.5233414657315795,0.02494680394397135,0.018916771719778118,3.053329410932652,23,0.032667369617488486,0.20494930214300716,13,0.4306444998236095,0.981569251316482,499.79665978269963,474.89203833842737,397.74737756794735,408.2055227626706,16.0,20366.313485654937,3700.378428860489
oil,water,0.5911435493565163,0.022979345372522244,0.016088994113955327,2.801556344894103,22,0.0338195382899532,0.25375348389257774,10,2.2495691617084494,1.483191260095714,517.0477713865165,487.46440669328405,304.62372036637777,327.165737342682,385.0,21316.419235776713,4790.7629872796615
glycol,water,0.5649948888256529,0.02639535356062096,0.019753511435390537,3.443082266383224,25,0.03486609659220338,0.221196108430444,14,3.9668713448611097,4.455359354460512,358.62146422617326,350.37199291511155,336.0573200092736,340.2745419121886,16.0,4443.984315705445,622.5980454381282
steam,steam,0.5836749921533497,0.02390907846097889,0.020151692168437693,2.8940346744273326,18,0.031190433571852177,0.17943979662957202,15,0.8033180466453433,0.2013165120575234,516.9864104496429,495.4173992738295,399.63416125236955,485.70149745216975,205.0,3043.2911015142913,777.7760232440485
glycol,water,0.538347834908583,0.022428591771836065,0.01627004034347701,2.8565021701446125,21,0.03233254248580237,0.19603934520747307,13,0.8210690674010007,4.139836191894058,372.4482117231412,342.85182312771366,317.8747332637096,321.2450461032859,205.0,6837.829504114019,1617.7541989563485
oil,oil,0.551818082852711,0.025417959133999,0.01965695652619568,2.6460679046289792,23,0.03351808868445165,0.18943225859126203,12,0.9305714621270403,0.32550734630580275,420.7136023614771,415.3680388569378,363.6769042273647,378.9589828125859,385.0,4009.4189627006203,825.0154263241916
steam,glycol,0.5084610361627317,0.02604633811764634,0.022887386348913956,2.752527792877987,26,0.03371116478645502,0.18639379762185254,13,0.1919909235152651,2.365267504749696,477.165398208729,448.66538538680925,363.57333104295884,365.5107801509857,16.0,29779.45450486,5085.2830455623425
oil,glycol,0.5863132184404009,0.02227660362474199,0.017251720791414727,2.645244382675324,19,0.029478847142164297,0.14657573979413446,17,2.1113950610820194,0.47092126455531985,448.8605726450975,430.21343625177445,355.6509894721709,428.8055490909477,16.0,3189.5130957805477,906.7887800193985
steam,water,0.5679585915214657,0.027472843325833156,0.022292226405291743,2.8672122379933596,25,0.038085789251666405,0.11980009723095496,22,0.7925621036127163,1.5236355889414905,439.6541279483869,416.89789637258315,365.8211438315838,371.51324112401,205.0,64231.70603304631,10382.360985214787
oil,water,0.5130928008547904,0.023571461597621777,0.019127475915423665,3.2288411812576125,25,0.03405012797071771,0.117812349241286,26,2.715311329513627,2.901350099064618,497.60702963445516,458.27662014011685,307.3134328758499,325.8057347997055,385.0,21642.392369682446,3620.6136855139534
oil,glycol,0.5807390883849084,0.02401690641675349,0.01768756550999913,3.458312772549232,24,0.03418431061980356,0.1625209697005848,20,1.2911285781368687,1.46421634333179,539.0329753105449,520.1170686768423,325.7666598776047,340.3615039243508,205.0,26448.01232947255,4223.286943861845
steam,oil,0.5086094505966587,0.027106573473236733,0.02216010979351047,3.448100273017075,23,0.038832231179096476,0.10596451715467833,31,0.4038203672222725,0.46945521238470206,459.8335679647814,439.8194561845146,337.181683446601,353.6597835817576,205.0,38995.8903537195,5774.1308695074595
glycol,glycol,0.5500564408439742,0.024378596621586507,0.018397836574588485,3.2579580821867555,24,0.03481300684791368,0.18527679097222297,16,1.870852634114962,1.2527553800901352,341.82992416250875,335.74577726300674,282.5810821527507,291.66708763648427,205.0,10284.892359966609,1717.4513461583417
water,steam,0.5694529124868835,0.02532551212766311,0.020732339370830938,3.465866026173411,18,0.03317238669116141,0.18516316249712605,17,0.6031966316775966,0.47631522697102574,444.42150320309065,410.3311745993378,301.1690284455896,390.94825387404376,205.0,4627.699952298935,932.3367595015335
oil,glycol,0.5971807418727525,0.02531175239637794,0.018724644605866984,3.416077703870544,21,0.03792786308035736,0.12189996315819876,27,1.3109534771286244,2.6476003664199776,489.68766664832816,473.7616895478161,300.33947773498676,307.2394760905603,385.0,20975.14209058674,3676.9336216615984
water,glycol,0.5993321046583253,0.026455280523467205,0.02003922105280334,3.1618678889792315,26,0.03317206671197016,0.18842599948060518,15,2.3363066743288523,1.8103327212401608,385.60991810702865,371.8193774971189,338.2673156737412,369.26418125691754,205.0,17096.49983270848,2502.2338486169165
steam,water,0.5470022149296625,0.026897901035447508,0.020135286718793666,2.842132687065326,18,0.03469373324971372,0.17737352520083363,15,0.8767748764373315,4.516231322558853,448.7051410140715,436.2142673668497,350.099690759989,351.26576045654247,205.0,73440.97749035731,16988.4333255401
steam,glycol,0.5864846000982767,0.026182163809099355,0.020678187020628465,2.8880159387551023,24,0.03296026579879605,0.19017366142968742,14,0.4834596376979583,0.43347621487831667,453.4922683029813,438.3963579150517,285.23006520658055,299.3307133158865,385.0,75284.42382431019,13205.014885397046
oil,glycol,0.5965636533232056,0.02288289989936716,0.01927208743526299,3.173318451379993,19,0.03393303660351594,0.2500653629117923,11,0.358522239160414,3.298548016653246,531.4524678752687,492.0313160052942,288.53802577460135,292.2871570958471,385.0,19418.54641193769,4480.108438725652
steam,steam,0.5148197994564874,0.027390333404342784,0.02123559666032186,3.0791684939726633,21,0.03581960412044877,0.22577536402922554,12,0.40805757167502466,0.6414520087427784,508.757338269494,479.81472951715256,453.4502569079712,471.86200164405585,385.0,1821.559031627499,327.3733402201927
glycol,steam,0.5497652106560411,0.024671486441430347,0.020432585836166764,2.6629922963155126,19,0.03410859498825165,0.12788700198634773,19,2.7390103734741706,0.8911135054650364,497.7250381055468,484.61793273500535,284.6882792383339,332.7924382479939,205.0,8200.32699195187,2091.040625118599
glycol,glycol,0.5795634528091598,0.02493275008189956,0.01939166158631492,2.741937948406092,23,0.03667971227357614,0.24724463768654903,10,0.551390787875714,2.8141248351581094,336.17524333257387,319.0197409088799,314.74338766821376,318.10478296938305,385.0,1404.4108444111305,284.30772456833967
oil,water,0.5591575981867005,0.024416937533898196,0.021349538567694587,3.412913379163898,25,0.033399194001567774,0.1768254133395648,18,1.2564210671519107,2.26308665482401,352.4381601262377,335.50195650771917,309.7200418223353,314.4438592665112,16.0,4573.3039354949,698.7530644835591
steam,water,0.5718536868570471,0.02773105521752904,0.022067352808223372,2.601836167689398,19,0.037640139585523195,0.1674694415176316,14,0.0974519149592552,0.5627266582906261,380.4513383594209,351.3850575821858,312.0738026056473,314.49428611420603,205.0,14696.278391258973,3412.3813092504665
steam,steam,0.540657962176936,0.022366184004197952,0.016007872183693966,3.3699840298126746,20,0.03272996808705916,0.1476762998699359,21,0.8264669584043374,0.9223518410933091,444.3542133404966,434.533474793778,381.322793203211,390.12259774024085,205.0,3646.3787754269833,769.9493830613746
steam,water,0.5341106616016009,0.02722473033071507,0.02028739669234493,3.047785095217794,26,0.03415813157624744,0.20126313247016178,14,0.46014104397017724,2.8459924381739765,425.724939676184,399.1122626836242,324.1115264704832,326.1805506693714,205.0,77330.34023416849,11409.819467108353
glycol,water,0.5722717068091255,0.027395617999401562,0.02319031339469502,2.8345345988376582,25,0.03654319584412767,0.18642466594060383,14,1.8582573627637209,4.484463691947086,369.78198396392963,351.2099244616602,335.6347009713947,340.0533588449335,16.0,4861.674856866324,797.1373613513089
steam,glycol,0.5958666758450019,0.024131487156933272,0.01841784635453411,3.3038889391860504,21,0.03488633566344599,0.16829615891535465,18,0.4852044048044069,2.355073493460487,511.463412756606,478.2169058639872,325.1917992998588,330.92835359127093,205.0,81044.23126767237,15407.898634159897
steam,water,0.5466656376587659,0.023885302007618615,0.01960024451992997,2.6957306201959415,24,0.03331656492558698,0.1206059803529094,21,0.9251600230437826,4.5239735218565595,441.5850281853484,408.8741982517897,324.95533596442857,328.172018066581,385.0,103133.10707504884,21243.680388930195
steam,water,0.5907361616377953,0.024651276093907194,0.020984499399280838,3.211953346170696,19,0.035479124147034566,0.1578220117652006,19,0.9521988603328653,1.9132122734977877,457.06519668705965,421.3006447993387,306.80521920851965,315.36449583724794,16.0,126239.60850666884,26710.59307447435
oil,water,0.5070606231456325,0.025541073186226525,0.01946530811612804,2.7414389720550174,18,0.03781595963122415,0.1698605801794427,15,0.32943524190321766,2.512322287000104,520.7677936835021,501.3224655827823,340.4096790399616,341.69069043819655,385.0,16038.902081923197,4050.7415462746126
oil,water,0.5605419194461477,0.027353211930783095,0.020927064534505015,3.1012411948758576,19,0.03663518618496383,0.1456370332243432,20,2.7691887461996427,2.8800522431371953,427.45601654242216,422.41705913955553,312.2886788921807,314.722764745098,385.0,12146.824300192851,2398.9179902249707
oil,glycol,0.532667889211763,0.023513570901112432,0.0175413733624036,2.5917996775328933,21,0.029990216270809153,0.17021175570397126,14,2.2328625457941667,2.731692081486785,349.6474722170962,339.2188112214994,282.85609069963135,290.31485439428667,16.0,5182.503930461858,1288.9926849016124
oil,glycol,0.5270848607533142,0.027693715417528655,0.022770896354912112,3.189011693629904,25,0.040786490644010326,0.1399342647047945,21,1.6591429463300087,1.3092700136311899,511.85781392232684,496.94489138773315,343.61411586933264,360.1499230198666,205.0,19146.164387763576,2760.2890669827566
oil,glycol,0.5841813030457795,0.02580854111778939,0.02187334893641416,3.116205609386913,20,0.03505246809913168,0.1870416897334382,15,0.4784545335114854,3.581899789023942,510.9127542810532,504.6192068630633,366.8933012815105,367.6288827920066,205.0,13494.258321131718,2670.4201135030794
oil,oil,0.563521865081293,0.026481730125258188,0.019739967266755067,2.625489995847809,25,0.03765512753971742,0.23759393161988515,10,1.08583502562205,2.537578320231867,504.3423423738764,470.2662448680245,401.36341242706123,415.9446452163551,16.0,7242.443892341449,1326.2901213253049
steam,oil,0.5801720466636215,0.024040117510448187,0.019888119781071783,2.763762548778929,23,0.03137440786990715,0.22605731331447787,11,0.7015435707107228,2.9046767929386443,410.5662197975921,370.82458055342755,339.96318643093645,349.15030609909564,205.0,10358.801092052845,2157.7169415152116
glycol,oil,0.5024486642642293,0.027524017145088932,0.021358616748871777,3.491597892311826,19,0.03450754645902336,0.12394733455449453,27,1.9654709636599286,2.384709237584911,435.1370296031052,403.0099797869495,311.3887710009449,341.6505177121513,16.0,13518.971463552502,2356.6990964569964
steam,water,0.5224283093653581,0.023620274720900208,0.018663192503052588,3.175648343416281,24,0.03204472125929354,0.2100948902815313,14,0.14735096081490437,3.107989014865711,480.6905860906153,455.1958300343718,345.45817483538247,346.03939963092967,385.0,58309.00921802317,10309.965178086699
glycol,water,0.5317294634249361,0.024900933398691795,0.019845462494603654,3.076592954909348,23,0.035022201480665524,0.1991479931422518,14,0.42103512854689745,2.535349854392569,355.05652782791606,315.9105044368133,308.84310334516897,312.57563111061694,205.0,3968.448880826001,716.8980741641536
oil,glycol,0.5942990779485856,0.026120552023899388,0.021379262296556633,3.422766267350407,25,0.03732864416626114,0.18186879964668687,17,1.3884744554509774,3.616006716005117,437.4556187330177,422.5191515487046,367.0965485647334,372.1149408612045,385.0,8311.642413973277,1183.6883549795887
steam,glycol,0.5589351939829825,0.02547372887232454,0.01918035995758881,3.239425455352011,24,0.031972822836596915,0.2204363152427731,13,0.2941087513248753,0.7390267189941239,465.95839033067267,459.5020692069415,317.83217627080637,319.9840547680296,16.0,59606.25923810021,9580.10436362133
glycol,steam,0.5096738838507137,0.026517744098969797,0.02106311935539834,2.7678689607401594,19,0.03373016304625907,0.1596418827595576,16,1.3565506351515038,0.9647731587244831,458.8319771376708,428.9302362892657,328.97621858122284,379.17838444723265,385.0,3663.5295399914803,836.2076249383398
steam,oil,0.5237449368580321,0.02442663335810727,0.018196362558468602,2.5100878787922443,23,0.03181718689461808,0.14071733900728794,16,0.5964562979413777,2.960065400346766,459.557898682918,426.9964804673694,349.4472696009169,355.7272371143449,16.0,20459.626843955954,4618.14388168184
steam,steam,0.5922731442267195,0.02493036885242232,0.02014403795577261,3.3882887590997575,22,0.036240828754075666,0.23510416563136294,13,0.38779391016105635,0.10602528207249831,488.2937241182046,481.4731066150982,389.6320155876398,414.57883845422714,385.0,5507.917171683542,943.4214104909568
steam,glycol,0.5137567069481087,0.023461542720805736,0.019823142464798865,3.3199616999347095,23,0.02972929855895399,0.16946283415589694,18,0.7849070609254715,0.7448589661309347,396.25427790836596,390.22867614392453,335.48402929586194,340.8017977977089,205.0,28629.380919400544,5086.799369422688
oil,glycol,0.5971048533132718,0.026914782779699407,0.02180529784346506,3.108119947572044,19,0.03996303751117538,0.13219269544458456,22,1.581640891829266,3.9206590216464154,383.7033565178662,350.3767955316346,316.90263781259284,328.6664305653517,385.0,4073.384375504424,815.7616220533683
steam,glycol,0.5946263459845877,0.02478605326413595,0.02078872746491133,3.4081117555950056,25,0.034087344401268656,0.26561004510399727,11,0.2654028090921656,1.0163347060530958,519.1245724482426,493.3212212708567,298.3093952618802,303.9526504274859,385.0,82881.0467505967,12492.349903608052
glycol,water,0.591249255436302,0.027002784196768728,0.023904442128629744,2.6988907223445726,19,0.04012444225191235,0.14180653535407967,18,3.2601025623391218,3.4753918360532325,346.91154036396625,324.4294525506195,280.8576547494017,292.9663984349133,205.0,7187.365759910461,1652.2373166560014
glycol,water,0.5472239574086719,0.024103671656295057,0.017874492303148463,3.2326833571306883,24,0.0352884992736824,0.13362381759819794,23,2.788179457090335,4.230973299132475,353.2739716855073,326.0541205019246,308.8483933449082,319.1475376891673,16.0,6285.519344897586,1069.8765853355028
glycol,oil,0.5075687740610224,0.02601112575832723,0.019886457673359247,3.2712651511230466,22,0.03490347220336335,0.11382885848744224,27,2.7558038799921665,1.1670313844201479,437.55194356172444,413.269323628448,326.91359685653225,392.4455725018487,385.0,10671.748644527128,1814.6302158665326
water,glycol,0.5661903956884793,0.022526395985828705,0.017624675259970357,3.2884333723395454,23,0.03147696515210139,0.13607675969169075,23,4.379122534034707,2.885285504008279,378.8856615277284,361.51671083810567,304.06634345791826,349.97947614336135,385.0,27514.49946058973,5140.473761737307
oil,oil,0.5858735090263995,0.02636721528013209,0.022749041487243785,3.039519100026835,22,0.03431823351761547,0.22244511745947468,12,0.4707765059768681,2.857550844563787,446.32134270558714,431.43323401553135,400.6221682254325,403.07495810423455,385.0,3168.3132311990094,571.987338821815
glycol,oil,0.5494681426165151,0.022788226759415792,0.01619710521277369,3.2735535584266113,18,0.03181753729821135,0.2425187239906337,12,0.7934306093086338,2.9936644768668885,369.2709106137634,329.69112917488457,310.51287336525905,322.5015477697826,16.0,3530.3399290615234,836.8818782164711
oil,water,0.5321366982877314,0.027160145463864017,0.020508913591381524,2.8598379084033,19,0.03979278491340004,0.22668010376643916,11,2.6905504284584074,1.7979400886770946,402.74647774170757,393.95012896988726,339.85983389407545,346.4730295830167,205.0,5354.905048123784,1154.9808686940128
oil,water,0.5061779562443434,0.02363047037248915,0.01927517444011504,2.893514461288266,18,0.031200299302247343,0.1202091432552155,23,1.0176946949668633,2.0869238269374075,544.7967455854546,533.1654817491815,324.1161322693512,326.96571213261797,205.0,18243.13686191223,4718.230076909887
oil,water,0.5885210566921601,0.026289262588159407,0.02149528277528632,2.790080534564564,20,0.03822985017288715,0.16428575820486468,15,2.638135543742813,1.7643011726118585,525.8682228281052,515.0301894840326,347.6082147810707,355.74996694466535,205.0,15499.234234700354,3363.0647560298503
oil,glycol,0.5287890308023969,0.023674586258326885,0.019951387949571374,2.549767483333482,21,0.03320693894313754,0.21968859333326396,10,0.6545619723998529,1.3605067625034744,504.6927273361346,468.70291951758855,382.33853167243547,397.48940428189564,385.0,7017.916991974992,1762.2035968976122
steam,water,0.5786270991870861,0.027245217881202943,0.020295427998042414,2.9539248940062666,19,0.038722274373203545,0.1500918934880538,18,0.17792577475822127,3.1827123910705604,470.3774947779647,447.03009440071946,324.03323470581284,324.660859045175,385.0,70842.99167733308,14747.000169259622
oil,glycol,0.5588848642172807,0.02234701332996747,0.018073491572535696,3.148320412260475,24,0.030513194371900608,0.16153929259444721,18,2.530215076778665,2.1577239625704174,349.7696260938981,330.40294135628943,307.5297018123769,327.4009382357097,385.0,2618.8677156749245,493.68966338016855
steam,glycol,0.512135809416324,0.02606176365485835,0.01919778518475886,2.524169089723911,20,0.03879588099267105,0.13138189624372182,18,0.4744277385338054,1.1507452935822569,416.03012270173326,398.20966420322213,323.1124763875086,329.26558463222364,205.0,32538.863834573523,7872.275239407402
steam,steam,0.5784111262987606,0.0245497621353616,0.01777043539936283,2.8762968299598946,18,0.03413317535162794,0.243291987981321,10,0.7336097044299428,0.6145509447159844,504.0596690486468,489.8266974006632,390.5555928795429,407.5459599331036,16.0,4394.393807280492,1100.5140843152444
steam,water,0.5082025920132636,0.023314730472919598,0.018893988080596003,3.0418366740949487,22,0.03319201362125317,0.2057136495331445,13,0.9160511218381143,2.367954804541313,447.4439209966025,413.3956791632179,308.2083165038611,314.5420643327887,385.0,99700.40130071959,20340.33315473465
water,glycol,0.5348034027403625,0.02445056687333662,0.02121057705978262,3.1923319056692305,22,0.03563320668581978,0.15744921860701,19,0.7380919656411153,0.9844039186639717,386.9142316337903,372.7446288244885,329.67978444504706,348.18353907293834,385.0,12349.003533757112,2289.0874821850803
oil,glycol,0.5503023846855165,0.025772127433384428,0.02039992857086642,3.1921906209222515,18,0.03855651694239392,0.15051511758588199,20,2.1392995552210787,1.3393306537441412,528.6596333318963,490.8114762187165,309.3225801937133,362.22025506611044,385.0,15874.473753291439,3412.2266611950545
oil,steam,0.5779140695252631,0.026321499342845566,0.02098281070791478,2.7789218598490715,20,0.03434695881600379,0.16308595673781398,16,2.0776206224005542,0.8569062558536968,538.3339522518132,530.5962619245068,418.8783810126719,438.4788975249821,16.0,4371.775222144804,951.241954643638
water,water,0.5902662227509067,0.023298096285091836,0.01886101076663229,3.485048361678993,25,0.032869924720765026,0.1790170889629099,18,2.8573834338404263,3.0462994836732484,352.4524202590446,340.6261784103093,321.9529554266304,333.0457937126481,205.0,31047.326263879215,4868.611036621339
glycol,water,0.5400379278114523,0.023206290227795204,0.017295690954164417,2.584542411439483,22,0.029750348220100097,0.21282553166342835,11,1.48969973120512,4.952933546438801,358.90394454955674,320.4407745168735,312.33374937252813,318.976015516527,205.0,3692.472896925659,890.749075190122
oil,oil,0.5507140979990971,0.02633456102058355,0.0204082769878635,2.8730764028009057,22,0.03357784446888145,0.1407458076097907,19,0.9317732832377286,1.529133597606459,484.91961393338215,475.5414306980327,369.40944953476986,375.12401927392455,16.0,10104.822216859897,1932.3369785420955
steam,oil,0.5523907682076359,0.025899396805262813,0.02237163400960856,2.860810787744316,23,0.03861024444844359,0.2307952464208167,11,0.6305137104843175,1.2858091351156764,504.3846769487914,485.29672757886743,461.5516426864827,470.51052981192447,205.0,6609.962901939525,1234.6462140704589
steam,glycol,0.5804577359420896,0.02410092613144675,0.019740575752658383,2.5873261105695926,20,0.030496205565100996,0.19151141361672974,12,0.2729775535658222,3.8139599129904385,448.9773316827379,428.9005891732604,348.37173088336345,349.5751831743618,16.0,27246.408040166294,6954.15689956326
steam,steam,0.5836389585640933,0.02515037437230106,0.01974321542410411,3.468067534483724,19,0.03346928782750036,0.16353464200343804,20,0.6793422131263746,0.725323857562353,506.3909320725832,475.98495884573003,444.8331395391868,473.3115370561415,385.0,2502.0835282214425,480.5807049514355
glycol,steam,0.5910694760322671,0.024517322620446712,0.019793007726751084,2.923182273802474,19,0.03502776968283471,0.15444100689681792,17,0.47959483184514307,0.4509269391913534,434.4234364829022,411.72738725284955,291.48534671851877,320.3079870231563,16.0,5752.608688654593,1344.7217237100597
steam,steam,0.5078421240901041,0.024119430118407403,0.020347663369756387,2.6797370915761762,21,0.033177903143238145,0.22325281001833006,11,0.7443984908938399,0.5840943690185105,519.3978662545138,511.36281556611124,444.82669531800263,455.0669577207255,385.0,2894.4048249946363,678.7828737516622
oil,steam,0.54381489133057,0.0268597836065067,0.022640027032279086,3.2154927009367413,26,0.03759491137285983,0.182963260923996,16,0.44472421387338246,0.33812142172188864,452.9590099786214,413.7890668686101,340.83745307493206,394.6637208732441,16.0,3729.732125640044,528.6940016170458
steam,glycol,0.5377169194310981,0.02764700231302827,0.021153307542674846,2.765555888995934,24,0.03812467713861194,0.19189447170705703,13,0.9211504586312694,3.7670363706330177,475.21786822613393,461.2303685675368,284.32731420222046,287.1918593004125,16.0,89301.68595125931,15490.593424473887
water,oil,0.5198388767066101,0.02347271811673313,0.017735520336317687,3.317981823736178,22,0.032420849990426596,0.19060864630245664,16,3.4229738386921182,0.41369749162159936,544.0193583777742,532.6972789374898,335.64828749842644,522.1161004314986,385.0,22458.087602780164,4172.178032622987
water,oil,0.5904872994640583,0.025140997881436415,0.01925830532346693,2.5825679027447395,26,0.03484642196514217,0.25740178478077785,9,3.302382081394882,2.630326951596249,381.26522682280336,374.7639680860887,304.3475436170073,320.59450026474354,385.0,16448.013187476896,3101.387015306655
steam,water,0.5932709304984515,0.024036645016582776,0.017570717130076366,2.7390849656699405,21,0.03180423777103416,0.23431756161215103,10,0.3680628704175828,1.5497348428015183,499.37340383616964,466.8299220941189,364.278045392527,367.99466746756684,16.0,70249.40166425369,16173.131150222309
oil,water,0.5423515582431331,0.025078068726809205,0.02194864098811713,3.1409796577315956,25,0.034642103796693184,0.20446148894838181,14,1.2508704661797092,4.795571642374609,490.3169124097701,478.8484437827034,340.21365256144884,341.7165190451042,16.0,18341.237838884772,2964.6917801116942
steam,water,0.5660267591889869,0.023856228193183854,0.017148865623181353,3.233311365655436,19,0.033764469782806915,0.1978258144445869,15,0.9072038751666721,4.201020905725973,458.22042339017827,432.47884854155797,335.1706777508822,337.8437145813621,385.0,98651.0614920089,21426.388727080437
glycol,water,0.5249853626788106,0.02570112371505553,0.021006978478399677,3.4098102785963027,22,0.03736134724860832,0.10645725981533817,31,3.473862570932902,2.50615912238249,366.3504433374544,341.76215556632405,289.5484379764451,309.11737513528493,205.0,13091.149157459025,2161.33899896639
steam,glycol,0.5915342622186051,0.023317079911400498,0.016983776845074426,3.097488447953274,21,0.029488552684531474,0.1686148519903194,17,0.05727620270663428,1.8325726534228903,437.1509455894202,402.74457746752705,366.47936338976484,367.3799731790612,16.0,12497.361910414123,2622.800892789715
oil,water,0.5637026762145996,0.026176950104180034,0.022729611365708634,3.199315690233166,22,0.03589813912849172,0.2406454319953345,12,1.0862352523226906,1.4655226828799262,512.1691994022667,474.167969923152,307.0006547661393,321.1511620509829,205.0,18818.68553142848,3251.176824319079
steam,oil,0.528292686955656,0.025698092920668665,0.019869994839257735,2.634657386192085,24,0.03718174366192765,0.21708346164556908,11,0.2906488505975719,0.8843167957456501,510.8978267593647,493.8472719576714,460.58415900706325,465.9480014670327,16.0,8054.7519990689425,1577.851099087148
steam,water,0.5640157389373308,0.02554987267724348,0.01902234429339067,2.765855481669687,23,0.035230005700616594,0.14292373696113858,18,0.5382159140978423,2.706469099693134,481.39739999536215,443.09850296807997,326.3842319998365,330.04657911779344,385.0,118356.11932107338,23179.004720835677
oil,oil,0.5355954595623412,0.025301597121507983,0.02096796307380897,2.596260386469912,26,0.03641577555417432,0.1543958941085323,15,0.9852339616293047,0.48615227638916264,457.1158847344178,423.34777976671046,354.1484782373035,422.5827640564579,205.0,4197.8556806293345,782.3626336366203
water,water,0.5359270916304978,0.024872855340648727,0.020553930945113496,3.0485580181234586,23,0.03603529338620259,0.16803308603161016,17,0.5848073518188537,4.208445824286176,366.2669248603501,330.21148331602313,320.81529086962144,325.82556976320177,16.0,8723.614009247209,1592.2036818816496
glycol,glycol,0.5154869829608691,0.023715519709009102,0.019522821389811717,2.6008605717498523,21,0.033969868573749847,0.1174447378066206,21,2.774586401744436,3.263742225844468,376.86865711913504,368.0899556608836,339.6644982362324,347.12748520198033,205.0,3925.982305874122,964.7825798121148
water,oil,0.5250753978674446,0.02639393631283577,0.020835510834466647,3.286821625497029,22,0.03442810434228543,0.12062530688917893,26,3.6811035676601787,2.3452774729653822,549.9056719160146,517.5305814349798,336.15186542058086,437.29858037227496,16.0,60229.331823443266,10045.12144025179
